68.220.65.85 UNKNOWN u52863727 [06/Sep/2010:14:53:22 -0500] "SIZE dickson.htm" 550 -
68.220.65.85 UNKNOWN u52863727 [06/Sep/2010:14:53:22 -0500] "PASV" 227 -
68.220.65.85 UNKNOWN u52863727 [06/Sep/2010:14:53:22 -0500] "RETR dickson.htm" 226 6128
68.220.65.85 UNKNOWN u52863727 [06/Sep/2010:14:53:22 -0500] "MDTM dorchester.htm" 213 -
68.220.65.85 UNKNOWN u52863727 [06/Sep/2010:14:53:22 -0500] "SIZE dorchester.htm" 550 -
68.220.65.85 UNKNOWN u52863727 [06/Sep/2010:14:53:22 -0500] "PASV" 227 -
68.220.65.85 UNKNOWN u52863727 [06/Sep/2010:14:53:23 -0500] "RETR dorchester.htm" 226 5739
68.220.65.85 UNKNOWN u52863727 [06/Sep/2010:14:53:23 -0500] "CWD forms" 250 -
68.220.65.85 UNKNOWN u52863727 [06/Sep/2010:14:53:23 -0500] "PWD" 257 -
68.220.65.85 UNKNOWN u52863727 [06/Sep/2010:14:53:23 -0500] "PASV" 227 -
68.220.65.85 UNKNOWN u52863727 [06/Sep/2010:14:53:24 -0500] "LIST -al" 226 2889
68.220.65.85 UNKNOWN u52863727 [06/Sep/2010:14:53:24 -0500] "MDTM adminbwf.php" 213 -
68.220.65.85 UNKNOWN u52863727 [06/Sep/2010:14:53:24 -0500] "SIZE adminbwf.php" 550 -
68.220.65.85 UNKNOWN u52863727 [06/Sep/2010:14:53:24 -0500] "PASV" 227 -
68.220.65.85 UNKNOWN u52863727 [06/Sep/2010:14:53:27 -0500] "RETR adminbwf.php" 226 185871
68.220.65.85 UNKNOWN u52863727 [06/Sep/2010:14:53:27 -0500] "CWD arrow_images" 250 -
68.220.65.85 UNKNOWN u52863727 [06/Sep/2010:14:53:27 -0500] "PWD" 257 -
68.220.65.85 UNKNOWN u52863727 [06/Sep/2010:14:53:27 -0500] "PASV" 227 -
68.220.65.85 UNKNOWN u52863727 [06/Sep/2010:14:53:28 -0500] "LIST -al" 226 593
68.220.65.85 UNKNOWN u52863727 [06/Sep/2010:14:53:28 -0500] "TYPE I" 200 -
68.220.65.85 UNKNOWN u52863727 [06/Sep/2010:14:53:28 -0500] "MDTM missing-exclamation.gif" 213 -
68.220.65.85 UNKNOWN u52863727 [06/Sep/2010:14:53:28 -0500] "SIZE missing-exclamation.gif" 213 -
68.220.65.85 UNKNOWN u52863727 [06/Sep/2010:14:53:28 -0500] "PASV" 227 -
68.220.65.85 UNKNOWN u52863727 [06/Sep/2010:14:53:29 -0500] "RETR missing-exclamation.gif" 226 129
68.220.65.85 UNKNOWN u52863727 [06/Sep/2010:14:53:29 -0500] "MDTM missing-pencil.gif" 213 -
68.220.65.85 UNKNOWN u52863727 [06/Sep/2010:14:53:29 -0500] "SIZE missing-pencil.gif" 213 -
68.220.65.85 UNKNOWN u52863727 [06/Sep/2010:14:53:29 -0500] "PASV" 227 -
68.220.65.85 UNKNOWN u52863727 [06/Sep/2010:14:53:29 -0500] "RETR missing-pencil.gif" 226 249
68.220.65.85 UNKNOWN u52863727 [06/Sep/2010:14:53:29 -0500] "MDTM missing-red-lg-arrow.gif" 213 -
68.220.65.85 UNKNOWN u52863727 [06/Sep/2010:14:53:29 -0500] "SIZE missing-red-lg-arrow.gif" 213 -
68.220.65.85 UNKNOWN u52863727 [06/Sep/2010:14:53:29 -0500] "PASV" 227 -
68.220.65.85 UNKNOWN u52863727 [06/Sep/2010:14:53:30 -0500] "RETR missing-red-lg-arrow.gif" 226 113
68.220.65.85 UNKNOWN u52863727 [06/Sep/2010:14:53:30 -0500] "MDTM missing-red-skinny-arrow.gif" 213 -
68.220.65.85 UNKNOWN u52863727 [06/Sep/2010:14:53:30 -0500] "SIZE missing-red-skinny-arrow.gif" 213 -
68.220.65.85 UNKNOWN u52863727 [06/Sep/2010:14:53:30 -0500] "PASV" 227 -
68.220.65.85 UNKNOWN u52863727 [06/Sep/2010:14:53:30 -0500] "RETR missing-red-skinny-arrow.gif" 226 74
68.220.65.85 UNKNOWN u52863727 [06/Sep/2010:14:53:30 -0500] "MDTM missing-white-skinny-arrow.gif" 213 -
68.220.65.85 UNKNOWN u52863727 [06/Sep/2010:14:53:30 -0500] "SIZE missing-white-skinny-arrow.gif" 213 -
68.220.65.85 UNKNOWN u52863727 [06/Sep/2010:14:53:31 -0500] "PASV" 227 -
68.220.65.85 UNKNOWN u52863727 [06/Sep/2010:14:53:31 -0500] "RETR missing-white-skinny-arrow.gif" 226 74
